"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"4147","FDI08","OUT027","2181.28891357504"
"4148","FDR19","OUT019","2181.28891357504"
"4149","FDV13","OUT046","2181.28891357504"
"4150","FDB52","OUT017","2181.28891357504"
"4151","FDZ48","OUT027","2181.28891357504"
"4152","NCO14","OUT049","2181.28891357504"
"4153","FDZ50","OUT013","2181.28891357504"
"4154","FDN27","OUT019","2181.28891357504"
"4155","FDQ60","OUT013","2181.28891357504"
"4156","FDR49","OUT017","2181.28891357504"
"4157","DRJ35","OUT027","2181.28891357504"
"4158","DRI49","OUT017","2181.28891357504"
"4159","FDB47","OUT017","2181.28891357504"
"4160","FDP37","OUT010","2181.28891357504"
"4161","FDR26","OUT049","2181.28891357504"
"4162","FDY31","OUT019","2181.28891357504"
"4163","FDC11","OUT045","2181.28891357504"
"4164","DRP47","OUT035","2181.28891357504"
"4165","NCY54","OUT018","2181.28891357504"
"4166","FDR27","OUT046","2181.28891357504"
"4167","FDQ21","OUT019","2181.28891357504"
"4168","NCQ29","OUT035","2181.28891357504"
"4169","FDJ02","OUT046","2181.28891357504"
"4170","FDE21","OUT018","2181.28891357504"
"4171","FDM39","OUT046","2181.28891357504"
"4172","FDZ01","OUT017","2181.28891357504"
"4173","NCB19","OUT018","2181.28891357504"
"4174","FDU03","OUT046","2181.28891357504"
"4175","FDP27","OUT049","2181.28891357504"
"4176","DRF01","OUT045","2181.28891357504"
"4177","FDM03","OUT049","2181.28891357504"
"4178","FDV01","OUT046","2181.28891357504"
"4179","FDS16","OUT046","2181.28891357504"
"4180","FDO45","OUT035","2181.28891357504"
"4181","NCX06","OUT035","2181.28891357504"
"4182","FDP13","OUT046","2181.28891357504"
"4183","NCR38","OUT018","2181.28891357504"
"4184","FDA01","OUT013","2181.28891357504"
"4185","FDT26","OUT017","2181.28891357504"
"4186","FDD44","OUT027","2181.28891357504"
"4187","FDB26","OUT013","2181.28891357504"
"4188","FDP45","OUT019","2181.28891357504"
"4189","NCP55","OUT046","2181.28891357504"
"4190","FDT23","OUT017","2181.28891357504"
"4191","FDO51","OUT045","2181.28891357504"
"4192","FDA44","OUT046","2181.28891357504"
"4193","NCJ31","OUT018","2181.28891357504"
"4194","FDX37","OUT045","2181.28891357504"
"4195","NCD18","OUT049","2181.28891357504"
"4196","FDN40","OUT027","2181.28891357504"
"4197","FDL33","OUT017","2181.28891357504"
"4198","DRF48","OUT035","2181.28891357504"
"4199","FDW08","OUT035","2181.28891357504"
"4200","FDX39","OUT018","2181.28891357504"
"4201","FDB38","OUT049","2181.28891357504"
"4202","FDY46","OUT018","2181.28891357504"
"4203","NCB06","OUT049","2181.28891357504"
"4204","FDA34","OUT035","2181.28891357504"
"4205","FDA35","OUT045","2181.28891357504"
"4206","FDQ07","OUT035","2181.28891357504"
"4207","FDU32","OUT045","2181.28891357504"
"4208","FDU26","OUT013","2181.28891357504"
"4209","FDU13","OUT010","2181.28891357504"
"4210","FDO09","OUT035","2181.28891357504"
"4211","FDW03","OUT019","2181.28891357504"
"4212","FDB38","OUT013","2181.28891357504"
"4213","FDL26","OUT010","2181.28891357504"
"4214","NCN43","OUT045","2181.28891357504"
"4215","FDH08","OUT045","2181.28891357504"
"4216","NCC31","OUT019","2181.28891357504"
"4217","FDH14","OUT035","2181.28891357504"
"4218","FDL40","OUT017","2181.28891357504"
"4219","FDD20","OUT035","2181.28891357504"
"4220","NCV53","OUT035","2181.28891357504"
"4221","FDD16","OUT045","2181.28891357504"
"4222","FDP24","OUT035","2181.28891357504"
"4223","FDQ25","OUT045","2181.28891357504"
"4224","FDM38","OUT035","2181.28891357504"
"4225","NCT18","OUT010","2181.28891357504"
"4226","FDM34","OUT049","2181.28891357504"
"4227","DRH37","OUT010","2181.28891357504"
"4228","NCE07","OUT013","2181.28891357504"
"4229","FDG12","OUT013","2181.28891357504"
"4230","FDB59","OUT010","2181.28891357504"
"4231","FDS10","OUT018","2181.28891357504"
"4232","FDN21","OUT010","2181.28891357504"
"4233","FDM02","OUT045","2181.28891357504"
"4234","FDO44","OUT049","2181.28891357504"
"4235","NCN17","OUT017","2181.28891357504"
"4236","FDH16","OUT018","2181.28891357504"
"4237","FDL44","OUT046","2181.28891357504"
"4238","FDY47","OUT017","2181.28891357504"
"4239","DRI39","OUT046","2181.28891357504"
"4240","NCX54","OUT018","2181.28891357504"
"4241","FDE59","OUT046","2181.28891357504"
"4242","FDO46","OUT045","2181.28891357504"
"4243","DRE13","OUT046","2181.28891357504"
"4244","FDW14","OUT013","2181.28891357504"
"4245","FDF35","OUT046","2181.28891357504"
"4246","FDO50","OUT019","2181.28891357504"
"4247","DRF49","OUT017","2181.28891357504"
"4248","FDT60","OUT049","2181.28891357504"
"4249","FDP38","OUT045","2181.28891357504"
"4250","FDA31","OUT027","2181.28891357504"
"4251","FDY52","OUT010","2181.28891357504"
"4252","FDD03","OUT027","2181.28891357504"
"4253","FDN52","OUT018","2181.28891357504"
"4254","FDU20","OUT010","2181.28891357504"
"4255","FDD22","OUT035","2181.28891357504"
"4256","NCB55","OUT019","2181.28891357504"
"4257","FDN27","OUT045","2181.28891357504"
"4258","FDD16","OUT013","2181.28891357504"
"4259","FDW48","OUT046","2181.28891357504"
"4260","DRN35","OUT045","2181.28891357504"
"4261","FDX25","OUT049","2181.28891357504"
"4262","DRD49","OUT049","2181.28891357504"
"4263","FDE21","OUT019","2181.28891357504"
"4264","FDN44","OUT035","2181.28891357504"
"4265","DRC01","OUT049","2181.28891357504"
"4266","NCK30","OUT046","2181.28891357504"
"4267","FDU39","OUT013","2181.28891357504"
"4268","FDB49","OUT013","2181.28891357504"
"4269","FDS12","OUT045","2181.28891357504"
"4270","FDR57","OUT018","2181.28891357504"
"4271","FDX22","OUT027","2181.28891357504"
"4272","FDC60","OUT013","2181.28891357504"
"4273","NCE42","OUT049","2181.28891357504"
"4274","NCK42","OUT049","2181.28891357504"
"4275","DRE01","OUT017","2181.28891357504"
"4276","FDE57","OUT018","2181.28891357504"
"4277","DRK59","OUT019","2181.28891357504"
"4278","FDB10","OUT027","2181.28891357504"
"4279","FDQ25","OUT046","2181.28891357504"
"4280","FDY26","OUT017","2181.28891357504"
"4281","FDG28","OUT049","2181.28891357504"
"4282","FDM14","OUT049","2181.28891357504"
"4283","NCH29","OUT049","2181.28891357504"
"4284","FDD48","OUT049","2181.28891357504"
"4285","FDC17","OUT045","2181.28891357504"
"4286","DRH49","OUT027","2181.28891357504"
"4287","FDN44","OUT018","2181.28891357504"
"4288","FDC29","OUT045","2181.28891357504"
"4289","DRK01","OUT019","2181.28891357504"
"4290","FDD48","OUT017","2181.28891357504"
"4291","FDB59","OUT013","2181.28891357504"
"4292","FDY45","OUT010","2181.28891357504"
"4293","FDX60","OUT035","2181.28891357504"
"4294","FDT09","OUT010","2181.28891357504"
"4295","DRB24","OUT018","2181.28891357504"
"4296","FDL13","OUT035","2181.28891357504"
"4297","FDN16","OUT035","2181.28891357504"
"4298","FDK57","OUT013","2181.28891357504"
"4299","FDO22","OUT027","2181.28891357504"
"4300","FDC57","OUT010","2181.28891357504"
"4301","FDZ13","OUT027","2181.28891357504"
"4302","FDW27","OUT013","2181.28891357504"
"4303","FDX10","OUT049","2181.28891357504"
"4304","FDY08","OUT018","2181.28891357504"
"4305","FDA49","OUT017","2181.28891357504"
"4306","FDC32","OUT018","2181.28891357504"
"4307","FDO04","OUT035","2181.28891357504"
"4308","NCZ54","OUT013","2181.28891357504"
"4309","FDY40","OUT045","2181.28891357504"
"4310","FDW36","OUT045","2181.28891357504"
"4311","FDE11","OUT017","2181.28891357504"
"4312","DRE37","OUT045","2181.28891357504"
"4313","NCK19","OUT017","2181.28891357504"
"4314","FDT19","OUT035","2181.28891357504"
"4315","FDE56","OUT045","2181.28891357504"
"4316","FDZ57","OUT010","2181.28891357504"
"4317","FDB35","OUT035","2181.28891357504"
"4318","FDF09","OUT010","2181.28891357504"
"4319","FDO34","OUT046","2181.28891357504"
"4320","FDA55","OUT046","2181.28891357504"
"4321","NCM18","OUT035","2181.28891357504"
"4322","FDJ20","OUT019","2181.28891357504"
"4323","DRQ35","OUT019","2181.28891357504"
"4324","FDG02","OUT013","2181.28891357504"
"4325","NCU29","OUT018","2181.28891357504"
"4326","FDL27","OUT027","2181.28891357504"
"4327","NCA54","OUT035","2181.28891357504"
"4328","FDJ32","OUT035","2181.28891357504"
"4329","FDB21","OUT019","2181.28891357504"
"4330","FDR46","OUT035","2181.28891357504"
"4331","FDZ32","OUT046","2181.28891357504"
"4332","DRF36","OUT017","2181.28891357504"
"4333","NCU54","OUT017","2181.28891357504"
"4334","NCI31","OUT017","2181.28891357504"
"4335","DRA59","OUT035","2181.28891357504"
"4336","NCC55","OUT045","2181.28891357504"
"4337","FDE44","OUT018","2181.28891357504"
"4338","NCN26","OUT018","2181.28891357504"
"4339","FDC11","OUT049","2181.28891357504"
"4340","FDV24","OUT035","2181.28891357504"
"4341","FDR40","OUT019","2181.28891357504"
"4342","NCQ17","OUT049","2181.28891357504"
"4343","FDC46","OUT045","2181.28891357504"
"4344","NCM18","OUT046","2181.28891357504"
"4345","FDK16","OUT046","2181.28891357504"
"4346","FDI28","OUT017","2181.28891357504"
"4347","FDS11","OUT018","2181.28891357504"
"4348","DRD13","OUT046","2181.28891357504"
"4349","FDL36","OUT035","2181.28891357504"
"4350","FDI27","OUT013","2181.28891357504"
"4351","FDJ53","OUT019","2181.28891357504"
"4352","FDS44","OUT045","2181.28891357504"
"4353","FDE28","OUT046","2181.28891357504"
"4354","FDQ33","OUT018","2181.28891357504"
"4355","FDB37","OUT017","2181.28891357504"
"4356","FDQ31","OUT045","2181.28891357504"
"4357","NCQ05","OUT046","2181.28891357504"
"4358","FDE10","OUT013","2181.28891357504"
"4359","FDF38","OUT017","2181.28891357504"
"4360","FDE50","OUT019","2181.28891357504"
"4361","DRG37","OUT010","2181.28891357504"
"4362","NCH06","OUT049","2181.28891357504"
"4363","FDY14","OUT045","2181.28891357504"
"4364","FDO27","OUT017","2181.28891357504"
"4365","FDQ19","OUT049","2181.28891357504"
"4366","FDZ26","OUT019","2181.28891357504"
"4367","FDN51","OUT013","2181.28891357504"
"4368","FDK20","OUT035","2181.28891357504"
"4369","FDD40","OUT018","2181.28891357504"
"4370","DRI25","OUT018","2181.28891357504"
"4371","FDH56","OUT017","2181.28891357504"
"4372","FDI36","OUT027","2181.28891357504"
"4373","DRH11","OUT018","2181.28891357504"
"4374","NCV18","OUT017","2181.28891357504"
"4375","DRI01","OUT049","2181.28891357504"
"4376","DRE48","OUT049","2181.28891357504"
"4377","FDS51","OUT035","2181.28891357504"
"4378","FDM38","OUT017","2181.28891357504"
"4379","FDB60","OUT027","2181.28891357504"
"4380","FDY58","OUT035","2181.28891357504"
"4381","FDY22","OUT045","2181.28891357504"
"4382","FDF11","OUT027","2181.28891357504"
"4383","FDZ51","OUT035","2181.28891357504"
"4384","FDQ45","OUT017","2181.28891357504"
"4385","FDF17","OUT035","2181.28891357504"
"4386","NCF31","OUT027","2181.28891357504"
"4387","FDA37","OUT013","2181.28891357504"
"4388","FDO51","OUT046","2181.28891357504"
"4389","FDF34","OUT013","2181.28891357504"
"4390","FDD57","OUT018","2181.28891357504"
"4391","FDO37","OUT046","2181.28891357504"
"4392","FDR49","OUT049","2181.28891357504"
"4393","FDS39","OUT049","2181.28891357504"
"4394","FDI48","OUT027","2181.28891357504"
"4395","DRM35","OUT049","2181.28891357504"
"4396","FDV57","OUT035","2181.28891357504"
"4397","FDZ55","OUT013","2181.28891357504"
"4398","FDI28","OUT035","2181.28891357504"
"4399","FDS21","OUT045","2181.28891357504"
"4400","FDT34","OUT013","2181.28891357504"
"4401","DRI25","OUT035","2181.28891357504"
"4402","FDT47","OUT010","2181.28891357504"
"4403","DRH39","OUT045","2181.28891357504"
"4404","NCD54","OUT045","2181.28891357504"
"4405","FDU16","OUT027","2181.28891357504"
"4406","NCW29","OUT045","2181.28891357504"
"4407","FDV25","OUT027","2181.28891357504"
"4408","FDM56","OUT035","2181.28891357504"
"4409","FDZ04","OUT027","2181.28891357504"
"4410","FDG59","OUT019","2181.28891357504"
"4411","FDI56","OUT045","2181.28891357504"
"4412","FDS33","OUT035","2181.28891357504"
"4413","FDC23","OUT049","2181.28891357504"
"4414","FDT11","OUT049","2181.28891357504"
"4415","FDG17","OUT045","2181.28891357504"
"4416","FDZ44","OUT045","2181.28891357504"
"4417","FDJ52","OUT013","2181.28891357504"
"4418","DRI23","OUT046","2181.28891357504"
"4419","DRE15","OUT010","2181.28891357504"
"4420","NCF07","OUT013","2181.28891357504"
"4421","NCR29","OUT049","2181.28891357504"
"4422","FDE44","OUT019","2181.28891357504"
"4423","FDT23","OUT035","2181.28891357504"
"4424","NCG06","OUT017","2181.28891357504"
"4425","NCU41","OUT010","2181.28891357504"
"4426","FDH46","OUT017","2181.28891357504"
"4427","FDV31","OUT013","2181.28891357504"
"4428","NCT41","OUT027","2181.28891357504"
"4429","FDE22","OUT027","2181.28891357504"
"4430","FDC26","OUT045","2181.28891357504"
"4431","DRF51","OUT017","2181.28891357504"
"4432","NCY53","OUT019","2181.28891357504"
"4433","FDY21","OUT017","2181.28891357504"
"4434","FDL27","OUT013","2181.28891357504"
"4435","FDZ34","OUT049","2181.28891357504"
"4436","NCF43","OUT010","2181.28891357504"
"4437","FDC21","OUT035","2181.28891357504"
"4438","FDL26","OUT013","2181.28891357504"
"4439","FDT25","OUT010","2181.28891357504"
"4440","NCR30","OUT046","2181.28891357504"
"4441","DRL23","OUT019","2181.28891357504"
"4442","NCR05","OUT049","2181.28891357504"
"4443","NCE19","OUT018","2181.28891357504"
"4444","FDY07","OUT035","2181.28891357504"
"4445","FDB10","OUT017","2181.28891357504"
"4446","FDP57","OUT013","2181.28891357504"
"4447","FDU48","OUT019","2181.28891357504"
"4448","FDH48","OUT035","2181.28891357504"
"4449","FDO33","OUT035","2181.28891357504"
"4450","NCU29","OUT045","2181.28891357504"
"4451","FDW35","OUT046","2181.28891357504"
"4452","FDH05","OUT010","2181.28891357504"
"4453","FDP26","OUT049","2181.28891357504"
"4454","DRG27","OUT035","2181.28891357504"
"4455","FDQ33","OUT046","2181.28891357504"
"4456","FDH20","OUT010","2181.28891357504"
"4457","FDV14","OUT046","2181.28891357504"
"4458","DRD01","OUT046","2181.28891357504"
"4459","NCI17","OUT049","2181.28891357504"
"4460","FDF39","OUT010","2181.28891357504"
"4461","FDX37","OUT046","2181.28891357504"
"4462","NCX17","OUT035","2181.28891357504"
"4463","FDN03","OUT013","2181.28891357504"
"4464","NCS41","OUT010","2181.28891357504"
"4465","FDH34","OUT045","2181.28891357504"
"4466","NCX53","OUT018","2181.28891357504"
"4467","FDY31","OUT046","2181.28891357504"
"4468","FDD20","OUT017","2181.28891357504"
"4469","FDE51","OUT045","2181.28891357504"
"4470","FDV27","OUT046","2181.28891357504"
"4471","FDF16","OUT035","2181.28891357504"
"4472","FDZ02","OUT049","2181.28891357504"
"4473","NCK05","OUT045","2181.28891357504"
"4474","FDM12","OUT027","2181.28891357504"
"4475","NCA05","OUT018","2181.28891357504"
"4476","FDX33","OUT045","2181.28891357504"
"4477","FDM25","OUT049","2181.28891357504"
"4478","FDE41","OUT018","2181.28891357504"
"4479","FDW14","OUT045","2181.28891357504"
"4480","NCD30","OUT046","2181.28891357504"
"4481","FDB23","OUT010","2181.28891357504"
"4482","FDF45","OUT046","2181.28891357504"
"4483","FDW20","OUT017","2181.28891357504"
"4484","FDF47","OUT045","2181.28891357504"
"4485","NCR05","OUT019","2181.28891357504"
"4486","DRB01","OUT046","2181.28891357504"
"4487","FDE36","OUT013","2181.28891357504"
"4488","FDU56","OUT049","2181.28891357504"
"4489","FDB23","OUT049","2181.28891357504"
"4490","FDN48","OUT049","2181.28891357504"
"4491","FDS43","OUT013","2181.28891357504"
"4492","NCN05","OUT013","2181.28891357504"
"4493","NCL53","OUT049","2181.28891357504"
"4494","FDL56","OUT046","2181.28891357504"
"4495","FDH17","OUT018","2181.28891357504"
"4496","FDP37","OUT046","2181.28891357504"
"4497","FDG09","OUT019","2181.28891357504"
"4498","FDA55","OUT045","2181.28891357504"
"4499","FDX31","OUT049","2181.28891357504"
"4500","FDJ41","OUT045","2181.28891357504"
"4501","DRC24","OUT045","2181.28891357504"
"4502","FDQ21","OUT035","2181.28891357504"
"4503","NCT54","OUT045","2181.28891357504"
"4504","FDH08","OUT049","2181.28891357504"
"4505","FDY38","OUT018","2181.28891357504"
"4506","DRM11","OUT010","2181.28891357504"
"4507","FDG32","OUT049","2181.28891357504"
"4508","NCH18","OUT046","2181.28891357504"
"4509","FDI20","OUT035","2181.28891357504"
"4510","FDA33","OUT018","2181.28891357504"
"4511","FDN45","OUT013","2181.28891357504"
"4512","FDT45","OUT010","2181.28891357504"
"4513","FDR32","OUT035","2181.28891357504"
"4514","FDA48","OUT017","2181.28891357504"
"4515","FDN23","OUT017","2181.28891357504"
"4516","NCR18","OUT035","2181.28891357504"
"4517","FDD45","OUT046","2181.28891357504"
"4518","FDI22","OUT018","2181.28891357504"
"4519","FDT09","OUT013","2181.28891357504"
"4520","DRC24","OUT027","2181.28891357504"
"4521","FDT39","OUT046","2181.28891357504"
"4522","FDX28","OUT045","2181.28891357504"
"4523","FDA50","OUT018","2181.28891357504"
"4524","FDT33","OUT027","2181.28891357504"
"4525","FDQ60","OUT049","2181.28891357504"
"4526","NCM19","OUT018","2181.28891357504"
"4527","FDF40","OUT046","2181.28891357504"
"4528","NCI30","OUT035","2181.28891357504"
"4529","FDK34","OUT049","2181.28891357504"
"4530","FDA38","OUT027","2181.28891357504"
"4531","FDT02","OUT045","2181.28891357504"
"4532","FDC11","OUT017","2181.28891357504"
"4533","FDD08","OUT046","2181.28891357504"
"4534","NCS29","OUT046","2181.28891357504"
"4535","DRI03","OUT010","2181.28891357504"
"4536","FDK48","OUT035","2181.28891357504"
"4537","FDM52","OUT049","2181.28891357504"
"4538","FDP49","OUT035","2181.28891357504"
"4539","DRA24","OUT046","2181.28891357504"
"4540","NCJ43","OUT049","2181.28891357504"
"4541","FDE11","OUT045","2181.28891357504"
"4542","FDP01","OUT049","2181.28891357504"
"4543","FDQ59","OUT018","2181.28891357504"
"4544","FDA43","OUT019","2181.28891357504"
"4545","FDL14","OUT017","2181.28891357504"
"4546","FDV50","OUT010","2181.28891357504"
"4547","FDT01","OUT027","2181.28891357504"
"4548","NCC42","OUT035","2181.28891357504"
"4549","FDO28","OUT046","2181.28891357504"
"4550","FDD32","OUT019","2181.28891357504"
"4551","FDV45","OUT035","2181.28891357504"
"4552","NCW17","OUT019","2181.28891357504"
"4553","NCJ17","OUT027","2181.28891357504"
"4554","NCF18","OUT049","2181.28891357504"
"4555","FDP01","OUT045","2181.28891357504"
"4556","FDH24","OUT045","2181.28891357504"
"4557","FDI38","OUT027","2181.28891357504"
"4558","FDX03","OUT035","2181.28891357504"
"4559","FDY28","OUT046","2181.28891357504"
"4560","FDN34","OUT018","2181.28891357504"
"4561","FDJ02","OUT045","2181.28891357504"
"4562","FDW40","OUT019","2181.28891357504"
"4563","FDX03","OUT017","2181.28891357504"
"4564","FDE17","OUT027","2181.28891357504"
"4565","FDT58","OUT046","2181.28891357504"
"4566","FDI38","OUT013","2181.28891357504"
"4567","FDW22","OUT035","2181.28891357504"
"4568","FDS15","OUT027","2181.28891357504"
"4569","NCX06","OUT013","2181.28891357504"
"4570","DRK47","OUT035","2181.28891357504"
"4571","FDC23","OUT027","2181.28891357504"
"4572","FDM56","OUT010","2181.28891357504"
"4573","FDP21","OUT046","2181.28891357504"
"4574","FDP58","OUT046","2181.28891357504"
"4575","FDA27","OUT019","2181.28891357504"
"4576","FDK41","OUT019","2181.28891357504"
"4577","NCH42","OUT046","2181.28891357504"
"4578","FDG29","OUT045","2181.28891357504"
"4579","FDW15","OUT018","2181.28891357504"
"4580","FDD28","OUT018","2181.28891357504"
"4581","FDQ37","OUT049","2181.28891357504"
"4582","FDC23","OUT035","2181.28891357504"
"4583","FDV13","OUT035","2181.28891357504"
"4584","FDK33","OUT046","2181.28891357504"
"4585","FDO33","OUT013","2181.28891357504"
"4586","FDN21","OUT017","2181.28891357504"
"4587","NCW06","OUT027","2181.28891357504"
"4588","FDI38","OUT035","2181.28891357504"
"4589","FDC21","OUT027","2181.28891357504"
"4590","NCS05","OUT046","2181.28891357504"
"4591","NCN53","OUT049","2181.28891357504"
"4592","FDV40","OUT010","2181.28891357504"
"4593","FDG60","OUT017","2181.28891357504"
"4594","NCY30","OUT027","2181.28891357504"
"4595","FDM40","OUT045","2181.28891357504"
"4596","NCO30","OUT046","2181.28891357504"
"4597","FDK10","OUT046","2181.28891357504"
"4598","FDM36","OUT045","2181.28891357504"
"4599","FDN10","OUT013","2181.28891357504"
"4600","FDM46","OUT018","2181.28891357504"
"4601","FDX50","OUT049","2181.28891357504"
"4602","FDP33","OUT045","2181.28891357504"
"4603","FDO12","OUT045","2181.28891357504"
"4604","FDC28","OUT013","2181.28891357504"
"4605","FDO31","OUT045","2181.28891357504"
"4606","FDX45","OUT035","2181.28891357504"
"4607","FDV21","OUT049","2181.28891357504"
"4608","FDH04","OUT049","2181.28891357504"
"4609","NCG54","OUT013","2181.28891357504"
"4610","FDO13","OUT046","2181.28891357504"
"4611","FDA09","OUT027","2181.28891357504"
"4612","FDC38","OUT017","2181.28891357504"
"4613","NCO42","OUT046","2181.28891357504"
"4614","FDL45","OUT049","2181.28891357504"
"4615","NCK31","OUT013","2181.28891357504"
"4616","FDM39","OUT017","2181.28891357504"
"4617","FDC22","OUT010","2181.28891357504"
"4618","FDF46","OUT046","2181.28891357504"
"4619","FDQ37","OUT045","2181.28891357504"
"4620","FDH41","OUT010","2181.28891357504"
"4621","FDQ04","OUT046","2181.28891357504"
"4622","NCQ02","OUT027","2181.28891357504"
"4623","FDJ57","OUT027","2181.28891357504"
"4624","NCE07","OUT049","2181.28891357504"
"4625","FDE56","OUT013","2181.28891357504"
"4626","FDI20","OUT049","2181.28891357504"
"4627","FDK36","OUT018","2181.28891357504"
"4628","FDP08","OUT027","2181.28891357504"
"4629","FDF44","OUT017","2181.28891357504"
"4630","NCU53","OUT017","2181.28891357504"
"4631","FDF47","OUT035","2181.28891357504"
"4632","FDS55","OUT010","2181.28891357504"
"4633","FDZ52","OUT010","2181.28891357504"
"4634","FDL04","OUT018","2181.28891357504"
"4635","NCM26","OUT035","2181.28891357504"
"4636","FDX43","OUT049","2181.28891357504"
"4637","FDP52","OUT049","2181.28891357504"
"4638","DRK49","OUT045","2181.28891357504"
"4639","FDE38","OUT013","2181.28891357504"
"4640","DRF13","OUT035","2181.28891357504"
"4641","FDK41","OUT010","2181.28891357504"
"4642","FDJ04","OUT027","2181.28891357504"
"4643","FDZ44","OUT018","2181.28891357504"
"4644","FDS11","OUT013","2181.28891357504"
"4645","FDA55","OUT049","2181.28891357504"
"4646","NCW53","OUT046","2181.28891357504"
"4647","FDB49","OUT027","2181.28891357504"
"4648","FDD23","OUT017","2181.28891357504"
"4649","NCV42","OUT045","2181.28891357504"
"4650","NCZ29","OUT018","2181.28891357504"
"4651","FDQ26","OUT013","2181.28891357504"
"4652","FDV08","OUT017","2181.28891357504"
"4653","FDC53","OUT049","2181.28891357504"
"4654","FDV58","OUT010","2181.28891357504"
"4655","NCP02","OUT019","2181.28891357504"
"4656","DRI37","OUT045","2181.28891357504"
"4657","FDQ12","OUT049","2181.28891357504"
"4658","FDE33","OUT046","2181.28891357504"
"4659","FDX27","OUT045","2181.28891357504"
"4660","FDM22","OUT017","2181.28891357504"
"4661","NCH30","OUT019","2181.28891357504"
"4662","FDC04","OUT017","2181.28891357504"
"4663","FDO38","OUT046","2181.28891357504"
"4664","FDV52","OUT027","2181.28891357504"
"4665","FDB32","OUT013","2181.28891357504"
"4666","FDV43","OUT018","2181.28891357504"
"4667","FDI24","OUT018","2181.28891357504"
"4668","FDR40","OUT017","2181.28891357504"
"4669","FDW02","OUT049","2181.28891357504"
"4670","FDE44","OUT049","2181.28891357504"
"4671","FDL38","OUT046","2181.28891357504"
"4672","NCT54","OUT010","2181.28891357504"
"4673","DRJ39","OUT010","2181.28891357504"
"4674","FDW55","OUT049","2181.28891357504"
"4675","DRF13","OUT019","2181.28891357504"
"4676","NCW17","OUT049","2181.28891357504"
"4677","FDP13","OUT035","2181.28891357504"
"4678","FDS08","OUT018","2181.28891357504"
"4679","NCP17","OUT035","2181.28891357504"
"4680","NCO53","OUT035","2181.28891357504"
"4681","FDH19","OUT045","2181.28891357504"
"4682","FDJ04","OUT017","2181.28891357504"
"4683","FDG10","OUT049","2181.28891357504"
"4684","FDA40","OUT010","2181.28891357504"
"4685","FDI53","OUT045","2181.28891357504"
"4686","FDU09","OUT010","2181.28891357504"
"4687","FDK60","OUT045","2181.28891357504"
"4688","FDR43","OUT017","2181.28891357504"
"4689","FDW22","OUT017","2181.28891357504"
"4690","DRP47","OUT010","2181.28891357504"
"4691","DRG48","OUT010","2181.28891357504"
"4692","FDA14","OUT035","2181.28891357504"
"4693","FDU49","OUT013","2181.28891357504"
"4694","FDK28","OUT045","2181.28891357504"
"4695","FDT19","OUT046","2181.28891357504"
"4696","NCQ42","OUT045","2181.28891357504"
"4697","FDD03","OUT045","2181.28891357504"
"4698","NCM53","OUT013","2181.28891357504"
"4699","NCX53","OUT045","2181.28891357504"
"4700","FDV14","OUT027","2181.28891357504"
"4701","NCZ54","OUT017","2181.28891357504"
"4702","FDB39","OUT013","2181.28891357504"
"4703","DRC24","OUT046","2181.28891357504"
"4704","FDY36","OUT013","2181.28891357504"
"4705","FDN01","OUT035","2181.28891357504"
"4706","DRH25","OUT046","2181.28891357504"
"4707","FDV08","OUT046","2181.28891357504"
"4708","NCP53","OUT049","2181.28891357504"
"4709","FDU52","OUT010","2181.28891357504"
"4710","NCI42","OUT045","2181.28891357504"
"4711","FDZ14","OUT035","2181.28891357504"
"4712","FDF11","OUT046","2181.28891357504"
"4713","FDQ13","OUT018","2181.28891357504"
"4714","FDO32","OUT010","2181.28891357504"
"4715","DRJ37","OUT018","2181.28891357504"
"4716","FDY43","OUT046","2181.28891357504"
"4717","NCT41","OUT017","2181.28891357504"
"4718","NCV17","OUT045","2181.28891357504"
"4719","FDM04","OUT027","2181.28891357504"
"4720","DRB48","OUT018","2181.28891357504"
"4721","FDM24","OUT013","2181.28891357504"
"4722","FDT37","OUT049","2181.28891357504"
"4723","NCO05","OUT010","2181.28891357504"
"4724","FDL13","OUT046","2181.28891357504"
"4725","FDL15","OUT017","2181.28891357504"
"4726","FDB11","OUT018","2181.28891357504"
"4727","FDL14","OUT019","2181.28891357504"
"4728","FDY10","OUT019","2181.28891357504"
"4729","FDJ40","OUT049","2181.28891357504"
"4730","NCW18","OUT046","2181.28891357504"
"4731","NCY06","OUT013","2181.28891357504"
"4732","DRE13","OUT018","2181.28891357504"
"4733","FDA26","OUT045","2181.28891357504"
"4734","NCE19","OUT010","2181.28891357504"
"4735","FDE33","OUT035","2181.28891357504"
"4736","DRL59","OUT027","2181.28891357504"
"4737","FDY07","OUT046","2181.28891357504"
"4738","FDF57","OUT018","2181.28891357504"
"4739","FDM58","OUT035","2181.28891357504"
"4740","FDP26","OUT027","2181.28891357504"
"4741","FDY32","OUT046","2181.28891357504"
"4742","FDD51","OUT010","2181.28891357504"
"4743","FDU22","OUT018","2181.28891357504"
"4744","FDZ49","OUT018","2181.28891357504"
"4745","NCI42","OUT017","2181.28891357504"
"4746","FDT04","OUT027","2181.28891357504"
"4747","NCU41","OUT045","2181.28891357504"
"4748","FDS56","OUT045","2181.28891357504"
"4749","NCN42","OUT017","2181.28891357504"
"4750","FDK34","OUT046","2181.28891357504"
