"","Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type"
"3990","FDS59",0.610002977076511,5,0.135625446941374,2,0.324669733467918,9,"1997",4,1,2
"3991","DRM11",0.484705767714001,3,0.357435072097465,8,0.972461022752073,5,"1985",4,1,1
"3992","FDX52",0.484705767714001,5,0.129154377766379,6,0.692212734613706,6,"1985",3,3,4
"3993","DRJ35",0.330157785055076,3,0.144526993486179,8,0.116785962734614,4,"2009",3,3,3
"3994","NCP53",0.607025900565645,3,0.101627199922555,9,0.884066557998691,9,"1997",4,1,2
"3995","FDW15",0.484705767714001,5,0.298163432950988,11,0.498227609395461,5,"1985",4,1,1
"3996","DRI47",0.604048824054778,3,0.0647719207966932,8,0.476230016914011,8,"2002",1,2,2
"3997","DRZ11",0.255730872283418,5,0.348055243147308,15,0.388104948712353,7,"2004",4,2,2
"3998","FDS02",0.335814230425722,5,0.450337414038981,5,0.700300598810563,2,"1987",2,3,2
"3999","DRD49",0.317951771360524,3,0.520690185086701,15,0.87880565255347,4,"2009",3,3,3
"4000","FDW38",0.0458469782673415,5,0.429170644435562,5,0.0871267664229594,10,"1999",3,1,2
"4001","FDR21",0.484705767714001,3,0.362119471138126,14,0.622540477684417,5,"1985",4,1,1
"4002","FDE40",0.657636201250372,5,0.306087313899857,5,0.135249856776517,2,"1987",2,3,2
"4003","FDI02",0.663590354272105,5,0.354710206484424,4,0.336021899552597,8,"2002",1,2,2
"4004","FDQ04",0.109854123250968,3,0,6,0.0323514567874291,8,"2002",1,2,2
"4005","FDY14",0.342066091098541,3,0.217639876399269,5,0.994604396278918,3,"2007",1,2,2
"4006","NCT54",0.246501935099732,3,0.369350582625309,10,0.275446891368398,9,"1997",4,1,2
"4007","DRD25",0.094075617743376,3,0.245394355028575,15,0.340564982540375,3,"2007",1,2,2
"4008","DRE01",0.330157785055076,3,0.517536827382151,15,0.894555120580533,8,"2002",1,2,2
"4009","FDJ12",0.258410241143197,5,0.201913784675803,1,0.755502168812746,1,"1998",1,3,1
"4010","NCZ05",0.233998213754093,3,0.179900762039919,9,0.306093306689219,10,"1999",3,1,2
"4011","DRB25",0.484705767714001,3,0.375775683667064,15,0.327384159482759,5,"1985",4,1,1
"4012","NCC31",0.206311402203037,3,0.0615218436926195,10,0.53370866979485,8,"2002",1,2,2
"4013","FDM16",0.214349508782376,5,0.10389239965258,6,0.185616781700131,8,"2002",1,2,2
"4014","DRG11",0.108961000297708,3,0.259452943989806,8,0.315303088171104,10,"1999",3,1,2
"4015","FDV24",0.484705767714001,3,0.317553796998859,1,0.497509786938018,6,"1985",3,3,4
"4016","FDV43",0.681452813337303,3,0.23747460833811,7,0.0533618302597119,9,"1997",4,1,2
"4017","FDG05",0.38374516225067,5,0.272542778566787,6,0.525037681416412,4,"2009",3,3,3
"4018","FDV23",0.38374516225067,3,0,2,0.391795510966827,1,"1998",1,3,1
"4019","FDI58",0.183685620720452,5,0.219358232393803,14,0.255849997271934,4,"2009",3,3,3
"4020","FDQ11",0.0678773444477523,5,0.210370935520725,2,0.96338593954605,3,"2007",1,2,2
"4021","FDC05",0.484705767714001,5,0.303754337669016,6,0.705404640440856,6,"1985",3,3,4
"4022","FDF40",0.934504316760941,4,0.0695018862862956,5,0.919951713225666,2,"1987",2,3,2
"4023","FDU02",0.523667758261387,3,0.31803846618457,5,0.835236727957224,4,"2009",3,3,3
"4024","FDT32",0.860077403989282,5,0.202632163056511,7,0.65870611223265,2,"1987",2,3,2
"4025","NCF06",0.100029770765109,3,0.0627634931202062,10,0.97616266777608,3,"2007",1,2,2
"4026","FDT46",0.404584697826734,3,0,14,0.082314286883457,2,"1987",2,3,2
"4027","FDR58",0.126228044060732,3,0.216810441579429,14,0.253864476484068,1,"1998",1,3,1
"4028","FDY04",0.782673414706758,5,0.131247084988627,6,0.555549398461371,9,"1997",4,1,2
"4029","FDT58",0.264662101816017,3,0.266128315979207,14,0.574989428742907,8,"2002",1,2,2
"4030","FDE46",0.836260791902352,3,0.0488022044557943,14,0.5117110773134,10,"1999",3,1,2
"4031","DRH11",0.0848466805596904,3,0.234785560605053,8,0.102606837898298,3,"2007",1,2,2
"4032","DRI51",0.755879726108961,3,0.130521534998235,5,0.59287019860323,9,"1997",4,1,2
"4033","FDC35",0.171479607025901,3,0.381700548711567,16,0.740302576658664,3,"2007",1,2,2
"4034","FDP45",0.663590354272105,5,0.094609175776416,14,0.939829086643387,7,"2004",4,2,2
"4035","FDC45",0.740994343554629,3,0,7,0.584490772315583,3,"2007",1,2,2
"4036","FDU01",0.934504316760941,5,0.0371391061619005,4,0.64835224792667,8,"2002",1,2,2
"4037","FDJ53",0.353974397142007,3,0.368533405356358,6,0.379456125872981,1,"1998",1,3,1
"4038","FDJ46",0.389699315272402,3,0.139282417881168,14,0.603650323275862,3,"2007",1,2,2
"4039","FDX07",0.871985710032748,5,0.0707574278108813,7,0.652625934362724,2,"1987",2,3,2
"4040","NCI30",0.934504316760941,3,0.182386767629294,10,0.920961097773898,10,"1999",3,1,2
"4041","FDE47",0.484705767714001,3,0.116566231429884,16,0.391795510966827,6,"1985",3,3,4
"4042","FDV48",0.276272700208395,5,0,1,0.197249427106067,8,"2002",1,2,2
"4043","FDN16",0.484705767714001,5,0.339207287467794,6,0.300978182289393,5,"1985",4,1,1
"4044","FDM52",0.627865436141709,3,0.0802497005559419,6,0.486864360541248,2,"1987",2,3,2
"4045","FDA32",0.484705767714001,3,0.0925371243967918,7,0.789984927433435,6,"1985",3,3,4
"4046","FDH05",0.583209288478714,5,0.282501128694258,6,0.851277758075076,3,"2007",1,2,2
"4047","FDW25",0.0369157487347425,3,0.193420815950896,4,0.235007570384112,1,"1998",1,3,1
"4048","FDQ09",0.159571300982435,3,0.179621498755497,14,0.349931627837189,9,"1997",4,1,2
"4049","NCM17",0.200952664483477,3,0.367902226457279,9,0.0593294753928416,1,"1998",1,3,1
"4050","DRM59",0.0788925275379577,3,0.0110991335376125,8,0.520931941564819,9,"1997",4,1,2
"4051","FDV47",0.484705767714001,1,0.166683676966784,2,0.221086759329987,6,"1985",3,3,4
"4052","DRE15",0.523667758261387,3,0.0549443343580557,5,0.179929615888258,7,"2004",4,2,2
"4053","FDS25",0.138731765406371,5,0.724099650520755,4,0.32793403535574,1,"1998",1,3,1
"4054","NCZ05",0.233998213754093,3,0.180353200695427,9,0.309077129255784,4,"2009",3,3,3
"4055","NCV05",0.484705767714001,3,0.163427426284017,9,0.523343722719337,5,"1985",4,1,1
"4056","DRM37",0.64275081869604,3,0.297857599795104,15,0.701568297140986,9,"1997",4,1,2
"4057","FDV58",0.484705767714001,3,0.372834758249163,14,0.691629610432126,6,"1985",3,3,4
"4058","FDN22",0.484705767714001,5,0,14,0.940681607376691,6,"1985",3,3,4
"4059","NCO06",0.874962786543614,3,0.334319963698863,10,0.00198552078786558,10,"1999",3,1,2
"4060","FDT56",0.484705767714001,5,0.625352582642335,7,0.117369086916194,5,"1985",4,1,1
"4061","FDM02",0.47305745757666,5,0.227642825843484,4,0.2392590912811,2,"1987",2,3,2
"4062","FDA09",0.523667758261387,5,0.461524145652643,14,0.633320602357049,9,"1997",4,1,2
"4063","NCC06",0.860077403989282,3,0.0833688471177043,10,0.403001896006111,7,"2004",4,2,2
"4064","NCL54",0.479011610598392,3,0.256096837680101,10,0.614306832442165,10,"1999",3,1,2
"4065","NCB55",0.663590354272105,3,0.499237339015168,10,0.1162250040921,3,"2007",1,2,2
"4066","FDB12",0.392676391783269,5,0.327228474584252,1,0.311915170776953,3,"2007",1,2,2
"4067","NCA54",0.711223578445966,3,0.113394130517951,10,0.626354655445221,10,"1999",3,1,2
"4068","NCS38",0.240845489729086,3,0.27911390421087,10,0.35732383511567,10,"1999",3,1,2
"4069","FDC02",1,3,0.212983762113041,4,0.970329720918813,10,"1999",3,1,2
"4070","FDK44",0.484705767714001,3,0.66124819780863,7,0.603941885366652,5,"1985",4,1,1
"4071","FDE16",0.258410241143197,3,0.0813835039289127,6,0.74725744080096,7,"2004",4,2,2
"4072","NCS05",0.413515927359333,3,0.06480745131791,9,0.427983311054125,7,"2004",4,2,2
"4073","FDZ59",0.123548675200953,5,0.322065963081598,1,0.574428470100393,8,"2002",1,2,2
"4074","FDI20",0.866031557011015,3,0.119831362425545,7,0.770971157518551,3,"2007",1,2,2
"4075","FDQ14",0.280738314974695,3,0.190915263785539,5,0.506461254637713,9,"1997",4,1,2
"4076","FDF53",0.964275081869604,5,0.259795429293065,6,0.636158643878219,3,"2007",1,2,2
"4077","FDW25",0.0369157487347425,3,0.116211890260035,4,0.226056102684417,3,"2007",1,2,2
"4078","NCQ43",0.785650491217624,3,0.575632458495313,12,0.324815514513313,1,"1998",1,3,1
"4079","FDX52",0.413515927359333,5,0.129674855562437,6,0.683261266914011,2,"1987",2,3,2
"4080","FDE28",0.29443286692468,5,0.410384787449294,6,0.837076467699695,8,"2002",1,2,2
"4081","FDN15",0.770765108663293,3,0.0519986876046977,11,0.453660383020515,3,"2007",1,2,2
"4082","FDO28",0.0720452515629652,1,0.224656803638283,6,0.372209699639895,3,"2007",1,2,2
"4083","FDQ33",0.523667758261387,3,0.282390650062541,14,0.508020515058926,8,"2002",1,2,2
"4084","FDM22",0.56236975290265,5,0.216998195000702,14,0.0949452340680926,1,"1998",1,3,1
"4085","FDJ03",0.464126228044061,5,0.224956824731344,5,0.0706705587079878,3,"2007",1,2,2
"4086","FDI16",0.56236975290265,5,0.420381337753632,6,0.0919614115015277,8,"2002",1,2,2
"4087","FDI09",0.484705767714001,5,0.397702282381003,13,0.888744339262331,6,"1985",3,3,4
"4088","FDX55",0.627865436141709,3,0.170437611406561,7,0.792105146497163,2,"1987",2,3,2
"4089","FDS23",0.484705767714001,3,0.433222230031034,2,0.410102541193802,6,"1985",3,3,4
"4090","DRC12",0.791604644239357,3,0.117117502962306,15,0.680860568529027,8,"2002",1,2,2
"4091","FDH41",0.264662101816017,3,0,6,0.783736802979048,10,"1999",3,1,2
"4092","FDN01",0.258410241143197,3,0.223517308707779,3,0.60890014595155,2,"1987",2,3,2
"4093","FDV55",0.785650491217624,3,0.17051535585776,7,0.476364715189874,8,"2002",1,2,2
"4094","NCJ19",0.836260791902352,3,0.364858080533963,12,0.103874536228721,2,"1987",2,3,2
"4095","NCY29",0.541530217326585,1,0.399441266409248,9,0.102315275807508,1,"1998",1,3,1
"4096","FDP03",0.0354272104793093,5,0.189799814295169,11,0.386826167612396,4,"2009",3,3,3
"4097","FDZ52",0.871985710032748,3,0.30984529608142,6,0.334608420176779,8,"2002",1,2,2
"4098","FDH31",0.443286692467996,5,0,11,0.29503270269533,1,"1998",1,3,1
"4099","FDQ19",0.166418576957428,5,0.0445673210448939,7,0.892423818747272,4,"2009",3,3,3
"4100","FDS15",0.276272700208395,5,0.241152219671132,11,0.314876827804452,7,"2004",4,2,2
"4101","FDN32",0.770765108663293,3,0.0483516166379429,7,0.641677863105631,3,"2007",1,2,2
"4102","FDH32",0.490919916641858,3,0.235381715723108,7,0.28368053661065,10,"1999",3,1,2
"4103","FDF33",0.20333432569217,3,0.066918444445416,13,0.330648461370581,3,"2007",1,2,2
"4104","FDJ22",0.845192021434951,3,0.16317727584166,14,0.675027621671759,9,"1997",4,1,2
"4105","FDG56",0.520690681750521,5,0.369540097277741,7,0.129854253055434,1,"1998",1,3,1
"4106","FDC05",0.508782375707056,5,0.305232440104352,6,0.698584474574422,9,"1997",4,1,2
"4107","FDK09",0.633819589163441,3,0.283301568087443,14,0.833105426123963,2,"1987",2,3,2
"4108","NCV29",0.431378386424531,3,0.070726804017875,9,0.61670753082715,8,"2002",1,2,2
"4109","NCC43",0.484705767714001,3,0.501953574595532,10,0.93144966035574,5,"1985",4,1,1
"4110","NCA42",0.143495087823757,3,0.0883488178253402,10,0.531846764513313,10,"1999",3,1,2
"4111","FDC10",0.312295325989878,5,0.225183207822697,14,0.368799616706678,9,"1997",4,1,2
"4112","FDC16",0.413515927359333,5,0.063505339133634,5,0.237273570493234,2,"1987",2,3,2
"4113","NCL17",0.168800238166121,3,0.209256842487335,9,0.463307507638586,2,"1987",2,3,2
"4114","FDA51",0.208097648109556,5,0.508743849923701,5,0.351075710661283,7,"2004",4,2,2
"4115","FDW01",0.592140518011313,3,0.199058887675304,4,0.513550817055871,3,"2007",1,2,2
"4116","NCF30",0.740994343554629,3,0.390869984695365,10,0.408554363542121,8,"2002",1,2,2
"4117","FDN49",0.755879726108961,5,0.386606485912955,3,0.0420207469445657,2,"1987",2,3,2
"4118","FDY20",0.47305745757666,5,0.253118447476588,7,0.246629133020515,8,"2002",1,2,2
"4119","FDC15",0.806490026793689,3,0.551018103617833,5,0.530859545504147,8,"2002",1,2,2
"4120","FDY24",0.0193509973206311,5,0.412477880906445,1,0.0909631097228285,9,"1997",4,1,2
"4121","NCG43",0.931527240250074,3,0,10,0.26622602711698,3,"2007",1,2,2
"4122","FDA48",0.449240845489729,3,0.354651594565391,1,0.814248520024007,2,"1987",2,3,2
"4123","NCF55",0.126228044060732,3,0.0673250354729722,10,0.0204494148297687,3,"2007",1,2,2
"4124","FDL38",0.550461446859184,5,0.0455943011132727,4,0.246068174378001,10,"1999",3,1,2
"4125","NCQ29",0.443286692467996,3,0.323370460652636,9,0.966493377618944,4,"2009",3,3,3
"4126","FDC34",0.681452813337303,5,0.536824150137602,14,0.532003628328241,3,"2007",1,2,2
"4127","FDP36",0.484705767714001,5,0,1,0.0848718490833697,6,"1985",3,3,4
"4128","FDN50",0.73206311402203,5,0,4,0.26309642350502,1,"1998",1,3,1
"4129","FDO23",0.791604644239357,3,0.453146256389619,2,0.266214944347447,10,"1999",3,1,2
"4130","FDT56",0.681452813337303,5,0.356869358469542,7,0.111827702149716,2,"1987",2,3,2
"4131","FDT13",0.484705767714001,3,0.0571062425154435,4,0.667231319565692,6,"1985",3,3,4
"4132","FDZ03",0.541530217326585,5,0.243238722415895,5,0.663406059035356,2,"1987",2,3,2
"4133","FDQ03",0.621911283119976,5,0.403476027612335,11,0.867161924378001,1,"1998",1,3,1
"4134","FDU44",0.452217922000595,4,0.180894553715534,7,0.552285096573549,8,"2002",1,2,2
"4135","FDD03",0.520690681750521,3,0.246975109431549,5,0.848428633784374,10,"1999",3,1,2
"4136","NCH30",0.746948496576362,3,0.207325238478037,10,0.342270024006984,2,"1987",2,3,2
"4137","FDS60",0.970229234891337,3,0.167818064326929,1,0.629910519423832,1,"1998",1,3,1
"4138","FDG08",0.511759452217922,5,0.510940343099262,7,0.595427760803143,9,"1997",4,1,2
"4139","FDX38",0.353974397142007,5,0.149796402450528,5,0.0662732567656045,3,"2007",1,2,2
"4140","FDD22",0.324203632033343,3,0.309647157576069,14,0.347676710497599,3,"2007",1,2,2
"4141","FDW51",0.0952664483477226,5,0.292244169857521,11,0.764992429615888,2,"1987",2,3,2
"4142","FDL09",0.895802322119678,5,0.397853757530287,14,0.586072198275862,3,"2007",1,2,2
"4143","FDZ60",0.949389699315272,3,0.369561544129447,1,0.323828295504147,8,"2002",1,2,2
"4144","NCH07",0.511759452217922,3,0.286329937087433,10,0.542077013312964,9,"1997",4,1,2
"4145","NCQ41",0.610002977076511,3,0.0602856386322285,9,0.703284421377128,10,"1999",3,1,2
"4146","FDW04",0.263768978862757,5,0.178956556746119,6,0.409810979103012,10,"1999",3,1,2
"4147","FDI08",0.484705767714001,4,0.203857899606085,7,0.925066837625491,6,"1985",3,3,4
"4148","FDR19",0.484705767714001,5,0.864085581373677,7,0.491564307343955,5,"1985",4,1,1
"4149","FDV13",0.761833879130694,4,0.0853142443478655,4,0.230588102902663,9,"1997",4,1,2
"4150","FDB52",0.785650491217624,3,0.094574272500682,5,0.95770985650371,3,"2007",1,2,2
"4151","FDZ48",0.484705767714001,3,0.233569486107818,1,0.339577763531209,6,"1985",3,3,4
"4152","NCO14",0.300387019946413,3,0.0917383937068183,10,0.0584769546595373,10,"1999",3,1,2
"4153","FDZ50",0.490919916641858,5,0.244132982901891,5,0.650348851484068,2,"1987",2,3,2
"4154","FDN27",0.484705767714001,1,0.214032303358657,11,0.362282095700568,5,"1985",4,1,1
"4155","FDQ60",0.0976481095564156,5,0.337672578445043,1,0.38329246917285,2,"1987",2,3,2
"4156","FDR49",0.247395058052992,3,0.432632356637444,4,0.0611581323657792,3,"2007",1,2,2
"4157","DRJ35",0.484705767714001,3,0.143243599790253,8,0.129573773734177,6,"1985",3,3,4
"4158","DRI49",0.571300982435249,3,0.570222648508827,15,0.213716717590572,3,"2007",1,2,2
"4159","FDB47",0.252753795772551,3,0.221956601441222,14,0.759046950021825,3,"2007",1,2,2
"4160","FDP37",0.657636201250372,1,0.740118848187575,3,0.402856114960716,1,"1998",1,3,1
"4161","FDR26",0.961298005358738,3,0.132566256396108,5,0.614722010039284,10,"1999",3,1,2
"4162","FDY31",0.484705767714001,3,0.235674138803153,7,0.484878839753383,5,"1985",4,1,1
"4163","FDC11",0.949389699315272,3,0.439011276344291,16,0.245215653644697,8,"2002",1,2,2
"4164","DRP47",0.666567430782971,3,0,8,0.93115809826495,7,"2004",4,2,2
"4165","NCY54",0.23072342959214,3,0.551292234612861,10,0.593150677924487,4,"2009",3,3,3
"4166","FDR27",0.627865436141709,5,0.296938728421075,11,0.428409571420777,9,"1997",4,1,2
"4167","FDQ21",0.484705767714001,3,0.105079293330408,14,0.387409291793977,5,"1985",4,1,1
"4168","NCQ29",0.443286692467996,3,0.321997630402521,9,0.980559969718464,7,"2004",4,2,2
"4169","FDJ02",0.752902649598095,5,0,4,0.49042022451986,9,"1997",4,1,2
"4170","FDE21",0.490919916641858,3,0.0711851165337908,7,0.350212107158446,4,"2009",3,3,3
"4171","FDM39",0.111044953855314,3,0.165217887700163,5,0.623236134602794,9,"1997",4,1,2
"4172","FDZ01",0.263173563560583,5,0.0281490654760703,4,0.297568099356176,3,"2007",1,2,2
"4173","NCB19",0.117296814528133,3,0.280139370238428,10,0.231025446038848,4,"2009",3,3,3
"4174","FDU03",0.842214944924084,5,0.282964718723891,11,0.638278862941947,9,"1997",4,1,2
"4175","FDP27",0.214349508782376,3,0.369661881777544,11,0.664382195274989,10,"1999",3,1,2
"4176","DRF01",0.0654956832390593,3,0.542073820953457,15,0.483465360377564,8,"2002",1,2,2
"4177","FDM03",0.481988687109259,3,0.380741338964247,11,0.322695295449585,10,"1999",3,1,2
"4178","FDV01",0.871985710032748,5,0.262487010727087,4,0.527460545340463,9,"1997",4,1,2
"4179","FDS16",0.630842512652575,5,0.204478764488309,6,0.486303401898734,9,"1997",4,1,2
"4180","FDO45",0.511759452217922,5,0.117247321148096,14,0.243802174268878,7,"2004",4,2,2
"4181","NCX06",0.776719261685025,3,0.0484619067870263,10,0.634734081732868,7,"2004",4,2,2
"4182","FDP13",0.211074724620423,5,0.415043562121535,4,0.0296591963116543,9,"1997",4,1,2
"4183","NCR38",0.755879726108961,3,0.352187190321682,10,0.939829086643387,4,"2009",3,3,3
"4184","FDA01",0.621911283119976,5,0.167882411061805,4,0.109124358904409,2,"1987",2,3,2
"4185","FDT26",0.851146174456684,5,0.211155792652975,5,0.366814095918813,3,"2007",1,2,2
"4186","FDD44",0.484705767714001,5,0.241074870724474,7,0.964945199967263,6,"1985",3,3,4
"4187","FDB26",0.56236975290265,5,0.0965323876737364,4,0.0932401926014841,2,"1987",2,3,2
"4188","FDP45",0.484705767714001,5,0.165679781386101,14,0.931303879310345,5,"1985",4,1,1
"4189","NCP55",0.601071747543912,3,0.0345758257829688,12,0.104738139731558,9,"1997",4,1,2
"4190","FDT23",0.188448943137839,5,0.232217367318153,2,0.195263906318202,3,"2007",1,2,2
"4191","FDO51",0.132777612384638,5,0.129983880563561,11,0.0401588416630293,8,"2002",1,2,2
"4192","FDA44",0.901756475141411,3,0.164451764505658,7,0.107856660573985,9,"1997",4,1,2
"4193","NCJ31",0.871985710032748,3,0.566677135692463,12,0.88632147533828,4,"2009",3,3,3
"4194","FDX37",0.693361119380768,1,0.195148009000015,4,0.287640495416849,8,"2002",1,2,2
"4195","NCD18",0.681452813337303,3,0,10,0.841339071366216,10,"1999",3,1,2
"4196","FDN40",0.484705767714001,3,0.265847393429641,6,0.520505681198167,6,"1985",3,3,4
"4197","FDL33",0.159571300982435,3,0.310619230490607,14,0.694613432998691,3,"2007",1,2,2
"4198","DRF48",0.0699612980053588,3,0.160030008289064,15,0.66709662128983,7,"2004",4,2,2
"4199","FDW08",0.449240845489729,3,0.458394434793807,7,0.311758306962025,7,"2004",4,2,2
"4200","FDX39",0.580232211967848,5,0.154118590398951,11,0.771397417885203,4,"2009",3,3,3
"4201","FDB38",0.889848169097946,5,0,4,0.551589439655172,10,"1999",3,1,2
"4202","FDY46",0.836260791902352,1,0.148576910546869,14,0.656866372490179,4,"2009",3,3,3
"4203","NCB06",0.776719261685025,3,0.254791685054667,9,0.539227889022261,10,"1999",3,1,2
"4204","FDA34",0.413515927359333,3,0.0459086437965445,16,0.600251323112178,7,"2004",4,2,2
"4205","FDA35",0.612980053587377,5,0.166688926671589,1,0.377313741270188,8,"2002",1,2,2
"4206","FDQ07",0.627865436141709,5,0.270025580646628,7,0.797770146769969,7,"2004",4,2,2
"4207","FDU32",0.251860672819291,3,0.080399544248994,7,0.384279688182017,8,"2002",1,2,2
"4208","FDU26",0.723131884489431,5,0.131577841110346,5,0.380173948330424,2,"1987",2,3,2
"4209","FDU13",0.226257814825841,3,0.970020286138575,4,0.4882889226866,1,"1998",1,3,1
"4210","FDO09",0.532598987793986,5,0.387010419644377,14,0.987649532136622,7,"2004",4,2,2
"4211","FDW03",0.484705767714001,5,0.132767806128123,11,0.30196540129856,5,"1985",4,1,1
"4212","FDB38",0.889848169097946,5,0.0844276838409003,4,0.548179356721956,2,"1987",2,3,2
"4213","FDL26",0.800535873771956,3,0.378540408722117,4,0.523904681361851,1,"1998",1,3,1
"4214","NCN43",0.452217922000595,3,0.0209291455314422,12,0.39080829195766,8,"2002",1,2,2
"4215","FDH08",0.1759452217922,3,0.0539629701766866,7,0.849157539011349,8,"2002",1,2,2
"4216","NCC31",0.484705767714001,3,0.107498798539087,10,0.535413711261458,5,"1985",4,1,1
"4217","FDH14",0.746948496576362,5,0.144605426980445,4,0.458629726374945,7,"2004",4,2,2
"4218","FDL40",0.782673414706758,2,0,6,0.283254276243998,3,"2007",1,2,2
"4219","FDD20",0.571300982435249,3,0.0639932712318077,7,0.387532907300306,7,"2004",4,2,2
"4220","NCV53",0.221196784757368,3,0.058120764190784,9,0.888744339262331,7,"2004",4,2,2
"4221","FDD16",0.949389699315272,3,0.11255448364727,6,0.176811095045832,8,"2002",1,2,2
"4222","FDP24",0.955343852337005,3,0.25642408060914,1,0.375474001527717,7,"2004",4,2,2
"4223","FDQ25",0.242631735635606,5,0.0875487553974203,4,0.600823364524225,8,"2002",1,2,2
"4224","FDM38",0.0791902351890444,5,0.286597937762077,4,0.0895496303470101,7,"2004",4,2,2
"4225","NCT18",0.598094671033045,3,0.307233013307847,10,0.62919269696639,1,"1998",1,3,1
"4226","FDM34",0.860077403989282,3,0.208728865554396,14,0.428701133511567,10,"1999",3,1,2
"4227","DRH37",0.776719261685025,3,0.215232489696914,15,0.573160771769969,1,"1998",1,3,1
"4228","NCE07",0.215838047037809,3,0.0405364469098728,10,0.474962318583588,2,"1987",2,3,2
"4229","FDG12",0.123846382852039,5,0.0195306383849609,1,0.370504658173287,2,"1987",2,3,2
"4230","FDB59",0.815421256326287,3,0.079019780309896,14,0.709375682016587,1,"1998",1,3,1
"4231","FDS10",0.871985710032748,3,0,14,0.627207176178525,4,"2009",3,3,3
"4232","FDN21",0.836260791902352,3,0,14,0.552150398297687,1,"1998",1,3,1
"4233","FDM02",0.47305745757666,4,0.228294472102554,4,0.240537872381056,8,"2002",1,2,2
"4234","FDO44",0.479011610598392,3,0.270639972231873,7,0.342426887821912,10,"1999",3,1,2
"4235","NCN17",0.38374516225067,3,0.17071516907765,9,0.299856265004365,3,"2007",1,2,2
"4236","FDH16",0.353974397142007,3,0.163051177870458,6,0.255300121398952,4,"2009",3,3,3
"4237","FDL44",0.815421256326287,3,0.0379286321016606,7,0.547315753219118,9,"1997",4,1,2
"4238","FDY47",0.240845489729086,5,0.169302661688397,2,0.410237239469664,3,"2007",1,2,2
"4239","DRI39",0.550461446859184,3,0.299910144767176,5,0.0980526721409865,9,"1997",4,1,2
"4240","NCX54",0.276272700208395,3,0.14910412118976,10,0.308494005074203,4,"2009",3,3,3
"4241","FDE59",0.452217922000595,3,0.192461834854638,16,0.0181723319511131,9,"1997",4,1,2
"4242","FDO46",0.300387019946413,5,0.0440039619049408,14,0.667938059253601,8,"2002",1,2,2
"4243","DRE13",0.102709139624888,3,0.0856054191167027,15,0.238832830914448,9,"1997",4,1,2
"4244","FDW14",0.222983030663888,5,0.117970779290251,5,0.241816653481013,2,"1987",2,3,2
"4245","FDF35",0.621911283119976,3,0.4758084224824,16,0.323121555816238,9,"1997",4,1,2
"4246","FDO50",0.484705767714001,3,0.422891289907007,4,0.248895133129638,5,"1985",4,1,1
"4247","DRF49",0.161655254540042,3,0.220864517617557,15,0.353633272861196,3,"2007",1,2,2
"4248","FDT60",0.443286692467996,2,0.233798081552696,1,0.400040238978612,10,"1999",3,1,2
"4249","FDP38",0.330157785055076,3,0.0993927568503434,4,0.071231517350502,8,"2002",1,2,2
"4250","FDA31",0.484705767714001,3,0.338276733260413,7,0.599398802378874,6,"1985",3,3,4
"4251","FDY52",0.107770169693361,3,0.0380040467839232,6,0.130280513422086,1,"1998",1,3,1
"4252","FDD03",0.484705767714001,3,0.245397593222004,5,0.852264977084243,6,"1985",3,3,4
"4253","FDN52",0.288181006251861,5,0.408191099884069,6,0.227323801014841,4,"2009",3,3,3
"4254","FDU20",0.880916939565347,5,0.110974684016977,7,0.373488480739852,1,"1998",1,3,1
"4255","FDD22",0.324203632033343,3,0.30784729674732,14,0.332757597664775,7,"2004",4,2,2
"4256","NCB55",0.484705767714001,3,0.869183678164112,10,0.112814921158883,5,"1985",4,1,1
"4257","FDN27",0.970229234891337,3,0.12249124787847,11,0.37080730303361,8,"2002",1,2,2
"4258","FDD16",0.949389699315272,3,0.112233207275016,6,0.190025166412047,2,"1987",2,3,2
"4259","FDW48",0.800535873771956,3,0.02639011155839,1,0.200222166903099,9,"1997",4,1,2
"4260","DRN35",0.205715986900863,3,0.217496762463171,8,0.0130572075512876,8,"2002",1,2,2
"4261","FDX25",0.723131884489431,3,0.315830296355415,4,0.634016259275426,10,"1999",3,1,2
"4262","DRD49",0.317951771360524,3,0.519383969542813,15,0.871559226320384,10,"1999",3,1,2
"4263","FDE21",0.484705767714001,3,0.124130292853037,7,0.350638367525098,5,"1985",4,1,1
"4264","FDN44",0.511759452217922,3,0.0704223674874009,7,0.540080409755565,7,"2004",4,2,2
"4265","DRC01",0.0812741887466508,5,0.0594179263885404,15,0.0664079550414666,10,"1999",3,1,2
"4266","NCK30",0.612980053587377,3,0.188416410478343,10,0.939391743507202,9,"1997",4,1,2
"4267","FDU39",0.851146174456684,3,0.111260253744899,11,0.114093702258839,2,"1987",2,3,2
"4268","FDB49",0.222983030663888,5,0.0930865049231277,1,0.284521974574422,2,"1987",2,3,2
"4269","FDS12",0.270616254837749,3,0.539096379342866,1,0.400029156209079,8,"2002",1,2,2
"4270","FDR57",0.0666865138434058,5,0.0728985441709591,14,0.532138326604103,4,"2009",3,3,3
"4271","FDX22",0.484705767714001,5,0.0706456267108565,14,0.754492784264513,6,"1985",3,3,4
"4272","FDC60",0.0518011312890741,5,0.35341155496488,1,0.248771517623309,2,"1987",2,3,2
